Order Number,Vendor Name,Order Date,Order Status,Last Receipt Number,Last Receipt Date,Last Invoice Number,Last Invoice Date,Completed Date,Item Code,Species,Item Description,Item Code Acronym,Unit of Measurement,Original Unit Cost,Last Unit Cost,Original Quantity,Revised Quantity,Received Quantity, Extensions Amount , Received Cost , Freight Cost , Sales Tax ,Comments
13165,"Young Manufacturing Company, Inc.",10/23/2017,Active,G000026,10/27/2017,097007,10/26/2017,,BOTWOC1136U,WHITE OAK,,BOT,EACH,14.51,14.51,240,240,720," $3,482 "," $10,447 ", $58.03 ,  ,
13165,"Young Manufacturing Company, Inc.",10/23/2017,Active,G000026,10/27/2017,097007,10/26/2017,,BOTWOC1142U,WHITE OAK,,BOT,EACH,17.34,17.34,240,240,720," $4,162 "," $12,485 ", $58.03 ,  ,
13172,"Young Manufacturing Company, Inc.",10/23/2017,Active,G000023,10/27/2017,097013,10/26/2017,,BOXBCS1136U,BRAZILIAN CHERRY (JATOBA),,BOX,EACH,30.17,30.17,120,120,120," $3,620 "," $3,620 ",,  ,
13172,"Young Manufacturing Company, Inc.",10/23/2017,Active,G000023,10/27/2017,097013,10/26/2017,,BOXBCS1142U,BRAZILIAN CHERRY (JATOBA),,BOX,EACH,35.2,35.2,120,120,240," $4,224 "," $8,448 ",,  ,
13172,"Young Manufacturing Company, Inc.",10/23/2017,Active,G000023,10/27/2017,097013,10/26/2017,,BOXBCS1148U,BRAZILIAN CHERRY (JATOBA),,BOX,EACH,40.07,40.07,120,120,240," $4,808 "," $9,617 ",,  ,
13172,"Young Manufacturing Company, Inc.",10/23/2017,Active,G000023,10/27/2017,097013,10/26/2017,,BOXROS1136U,RED OAK (SELECT AND BETTER),,BOX,EACH,12.06,12.06,600,600,600," $7,236 "," $7,236 ",,  ,
13172,"Young Manufacturing Company, Inc.",10/23/2017,Active,G000023,10/27/2017,097013,10/26/2017,,BOXROS1148U,RED OAK (SELECT AND BETTER),,BOX,EACH,16.89,16.89,480,480,660," $8,107 "," $11,147 ",,  ,
13172,"Young Manufacturing Company, Inc.",10/23/2017,Active,G000023,10/27/2017,097013,10/26/2017,,BOXWOS1136U,WHITE OAK (SELECT AND BETTER),,BOX,EACH,14.52,14.52,600,600,1080," $8,712 "," $15,682 ",,  ,
13172,"Young Manufacturing Company, Inc.",10/23/2017,Active,G000023,10/27/2017,097013,10/26/2017,,BOXWOS1142U,WHITE OAK (SELECT AND BETTER),,BOX,EACH,17.36,17.36,360,360,480," $6,250 "," $8,333 ",,  ,
13172,"Young Manufacturing Company, Inc.",10/23/2017,Active,G000023,10/27/2017,097013,10/26/2017,,BOXWOS1148U,WHITE OAK (SELECT AND BETTER),,BOX,EACH,20.33,20.33,120,120,120," $2,440 "," $2,440 ",,  ,
13172,"Young Manufacturing Company, Inc.",10/23/2017,Active,G000023,10/27/2017,097013,10/26/2017,,DCXROS1150U,RED OAK (SELECT AND BETTER),,DCX,EACH,22.38,22.13,100,100,120," $2,213 "," $2,656 ",,  ,
13172,"Young Manufacturing Company, Inc.",10/23/2017,Active,G000023,10/27/2017,097013,10/26/2017,,ERTROS1148U,RED OAK (SELECT AND BETTER),,ERT,EACH,19.32,19.32,200,200,200," $3,864 "," $3,864 ",,  ,
13172,"Young Manufacturing Company, Inc.",10/23/2017,Active,G000023,10/27/2017,097013,10/26/2017,,ERTWOS1142U,WHITE OAK (SELECT AND BETTER),,ERT,EACH,21.59,21.59,100,100,100," $2,159 "," $2,159 ",,  ,
13165,"Young Manufacturing Company, Inc.",10/23/2017,Active,G000026,10/27/2017,097007,10/26/2017,,ERTWOS1148U,WHITE OAK (SELECT AND BETTER),,ERT,EACH,23.48,23.48,100,100,100," $2,348 "," $2,348 ", $58.03 ,  ,
13165,"Young Manufacturing Company, Inc.",10/23/2017,Active,G000026,10/27/2017,097007,10/26/2017,,ERTWOS1148U,WHITE OAK (SELECT AND BETTER),,ERT,EACH,23.48,23.48,100,100,100," $2,348 "," $2,348 ", $58.03 ,  ,
13165,"Young Manufacturing Company, Inc.",10/23/2017,Active,G000026,10/27/2017,097007,10/26/2017,,ERTWOS1148U,WHITE OAK (SELECT AND BETTER),,ERT,EACH,23.48,23.48,100,100,100," $2,348 "," $2,348 ", $58.03 ,  ,
13172,"Young Manufacturing Company, Inc.",10/23/2017,Active,G000023,10/27/2017,097013,10/26/2017,,RISROC7536U,RED OAK,,RIS,EACH,6.25,6.25,240,240,240," $1,500 "," $1,500 ",,  ,
13172,"Young Manufacturing Company, Inc.",10/23/2017,Active,G000023,10/27/2017,097013,10/26/2017,,RISROC7542U,RED OAK,,RIS,EACH,7.45,7.45,630,630,630," $4,694 "," $4,694 ",,  ,
13165,"Young Manufacturing Company, Inc.",10/23/2017,Active,G000026,10/27/2017,097007,10/26/2017,,RISWOC7536U,WHITE OAK,,RIS,EACH,7.75,7.75,240,240,240," $1,860 "," $1,860 ", $58.03 ,  ,
13165,"Young Manufacturing Company, Inc.",10/23/2017,Active,G000026,10/27/2017,097007,10/26/2017,,RISWOC7542U,WHITE OAK,,RIS,EACH,9.25,9.25,240,240,240," $2,220 "," $2,220 ", $58.03 ,  ,
13172,"Young Manufacturing Company, Inc.",10/23/2017,Active,G000023,10/27/2017,097013,10/26/2017,,RRTROS1148U,RED OAK (SELECT AND BETTER),,RRT,EACH,19.32,19.32,200,200,0," $3,864 ", $-   ,,  ,
13165,"Young Manufacturing Company, Inc.",10/23/2017,Active,G000026,10/27/2017,097007,10/26/2017,,RRTWOS1148U,WHITE OAK (SELECT AND BETTER),,RRT,EACH,23.48,23.48,100,100,0," $2,348 ", $-   , $58.03 ,  ,
13196,"RTR Wood Products, Inc",10/24/2017,Active,G000028,11/1/2017,0000409,10/31/2017,,BOTAWR1142S,AMERICAN WALNUT (RUSTIC),,BOT,EACH,26.65,26.65,120,120,120," $3,198 "," $3,198 ",,  ,
13196,"RTR Wood Products, Inc",10/24/2017,Active,G000028,11/1/2017,0000409,10/31/2017,,BOTAWR1148S,AMERICAN WALNUT (RUSTIC),,BOT,EACH,30.46,30.46,168,168,150," $5,117 "," $4,569 ",,  ,
13196,"RTR Wood Products, Inc",10/24/2017,Active,G000028,11/1/2017,0000409,10/31/2017,,BOTASC1142S,ASH CLEAR,,BOT,EACH,16.37,16.37,50,50,60, $819 , $982 ,,  ,
13196,"RTR Wood Products, Inc",10/24/2017,Active,G000028,11/1/2017,0000409,10/31/2017,,BOTBIS1136S,BIRCH,,BOT,EACH,19.15,19.15,40,40,73, $766 ," $1,398 ",,  ,
13196,"RTR Wood Products, Inc",10/24/2017,Active,G000028,11/1/2017,0000409,10/31/2017,,BOTBIS1142S,BIRCH,,BOT,EACH,22.35,22.35,50,50,66," $1,118 "," $1,475 ",,  ,
13196,"RTR Wood Products, Inc",10/24/2017,Active,G000028,11/1/2017,0000409,10/31/2017,,BOTHIS1372S,HICKORY,,BOT,EACH,33.22,33.22,20,20,20, $664 , $664 ,,  ,
13196,"RTR Wood Products, Inc",10/24/2017,Active,G000028,11/1/2017,0000409,10/31/2017,,BOTMAS1148S,MAPLE,,BOT,EACH,19.65,19.65,168,168,185," $3,301 "," $3,635 ",,  ,
13196,"RTR Wood Products, Inc",10/24/2017,Active,G000028,11/1/2017,0000409,10/31/2017,,BOTMAS1348S,MAPLE,,BOT,EACH,22.21,22.21,20,20,24, $444 , $533 ,,  ,
13196,"RTR Wood Products, Inc",10/24/2017,Active,G000028,11/1/2017,0000409,10/31/2017,,BOTROS1154S,RED OAK (SELECT AND BETTER),,BOT,EACH,19.12,19.12,60,60,68," $1,147 "," $1,300 ",,  ,
13196,"RTR Wood Products, Inc",10/24/2017,Active,G000028,11/1/2017,0000409,10/31/2017,,BOTROS1172S,RED OAK (SELECT AND BETTER),,BOT,EACH,25.49,25.49,50,50,61," $1,275 "," $1,555 ",,  ,
13196,"RTR Wood Products, Inc",10/24/2017,Active,G000028,11/1/2017,0000409,10/31/2017,,BOTROS1548S,RED OAK (SELECT AND BETTER),,BOT,EACH,22.16,22.16,20,20,26, $443 , $576 ,,  ,
13196,"RTR Wood Products, Inc",10/24/2017,Active,G000028,11/1/2017,0000409,10/31/2017,,BOTWOS1136S,WHITE OAK (SELECT AND BETTER),,BOT,EACH,14.93,14.93,168,168,169," $2,508 "," $2,523 ",,  ,
13196,"RTR Wood Products, Inc",10/24/2017,Active,G000028,11/1/2017,0000409,10/31/2017,,BOTWOS1142S,WHITE OAK (SELECT AND BETTER),,BOT,EACH,17.41,17.41,168,168,188," $2,925 "," $3,273 ",,  ,
13196,"RTR Wood Products, Inc",10/24/2017,Active,G000028,11/1/2017,0000409,10/31/2017,,BOTWOS1154S,WHITE OAK (SELECT AND BETTER),,BOT,EACH,22.39,22.39,50,50,59," $1,120 "," $1,321 ",,  ,
13196,"RTR Wood Products, Inc",10/24/2017,Active,G000028,11/1/2017,0000409,10/31/2017,,BOTWOS1348S,WHITE OAK (SELECT AND BETTER),,BOT,EACH,22.5,22.5,30,30,27, $675 , $608 ,,  ,
13196,"RTR Wood Products, Inc",10/24/2017,Active,G000028,11/1/2017,0000409,10/31/2017,,RISAWR7542S,AMERICAN WALNUT (RUSTIC),,RIS,EACH,11.25,11.25,120,120,117," $1,350 "," $1,316 ",,  ,
13196,"RTR Wood Products, Inc",10/24/2017,Active,G000028,11/1/2017,0000409,10/31/2017,,RISHIS7548S,HICKORY,,RIS,EACH,9.54,9.54,250,250,258," $2,385 "," $2,461 ",,  ,
13196,"RTR Wood Products, Inc",10/24/2017,Active,G000028,11/1/2017,0000409,10/31/2017,,RISTIS7548S,TIGERWOOD (KOA),,RIS,EACH,21.17,21.17,200,200,187," $4,234 "," $3,959 ",,  ,
13196,"RTR Wood Products, Inc",10/24/2017,Active,G000028,11/1/2017,0000409,10/31/2017,,RISTIS7560S,TIGERWOOD (KOA),,RIS,EACH,26.46,26.46,60,60,60," $1,588 "," $1,588 ",,  ,
3,"Dubois Equipment Company, Inc",10/24/2017,Completed,G000086,11/1/2017,35432,11/1/2017,11/30/2017,/FINEQUIPMAIN,OTHER,,OTH,EACH,158.2,158.2,4,4,4, $633 , $633 ,,  ,"15-20194 UV Lamp, Mercury, 26"" 400 w/in HA426/CSD"
3,"Dubois Equipment Company, Inc",10/24/2017,Completed,G000086,11/1/2017,35432,11/1/2017,11/30/2017,/FINEQUIPMAIN,OTHER,,OTH,EACH,182,182,1,1,1, $182 , $182 ,,  ,"10-20621-UV Lamp, Mercury, 48"" 300w/in HA348/C"
3,"Dubois Equipment Company, Inc",10/24/2017,Completed,G000086,11/1/2017,35432,11/1/2017,11/30/2017,/FINEQUIPMAIN,OTHER,,OTH,EACH,248.15,248.15,4,4,4, $993 , $993 ,,  ,"10-20856-UV Lamp, Mercury. 72"",300 w/in, Small Dia HA372/CSD"
4,Raco Industries LLC,10/25/2017,Completed,G000082,10/27/2017,IN49150,10/27/2017,10/31/2017,//SHOPMISCSUPPLY,OTHER,Shop Misc Supply,OTH,EACH,3,3,16,16,16, $48 , $48 ,,  ,RA18103818-12ZEB - Black Wax Ribbon 4.33'' X 243' for Zebra
13179,Larger Than Life,10/26/2017,Completed,G000069,10/9/2017,A001574,10/9/2017,10/31/2017,VIRLAM-00002,LAMINATE (HDF),,VIR,EACH,0.283,0.283,0,1500,1500, $425 , $425 ,,  ,
13179,Larger Than Life,10/26/2017,Completed,G000069,10/9/2017,A001574,10/9/2017,10/31/2017,VIRLAM-00009,LAMINATE (HDF),,VIR,EACH,0.283,0.283,760,760,760, $215 , $215 ,,  ,
13179,Larger Than Life,10/26/2017,Completed,G000069,10/9/2017,A001574,10/9/2017,10/31/2017,VIRLAM-00010,LAMINATE (HDF),,VIR,EACH,0.283,0.283,750,750,750, $212 , $212 ,,  ,
13179,Larger Than Life,10/26/2017,Completed,G000069,10/9/2017,A001574,10/9/2017,10/31/2017,VIRLAM-00011,LAMINATE (HDF),,VIR,EACH,0.283,0.283,760,760,760, $215 , $215 ,,  ,
13179,Larger Than Life,10/26/2017,Completed,G000069,10/9/2017,A001574,10/9/2017,10/31/2017,VIRLAM-00013,LAMINATE (HDF),,VIR,EACH,0.283,0.283,760,760,760, $215 , $215 ,,  ,
13179,Larger Than Life,10/26/2017,Completed,G000069,10/9/2017,A001574,10/9/2017,10/31/2017,VIRLAM-00016,LAMINATE (HDF),,VIR,EACH,0.283,0.283,760,760,760, $215 , $215 ,,  ,
13179,Larger Than Life,10/26/2017,Completed,G000069,10/9/2017,A001574,10/9/2017,10/31/2017,VIRLAM-00017,LAMINATE (HDF),,VIR,EACH,0.283,0.283,760,760,760, $215 , $215 ,,  ,
13179,Larger Than Life,10/26/2017,Completed,G000069,10/9/2017,A001574,10/9/2017,10/31/2017,VIRLAM-00018,LAMINATE (HDF),,VIR,EACH,0.283,0.283,760,760,760, $215 , $215 ,,  ,
13179,Larger Than Life,10/26/2017,Completed,G000069,10/9/2017,A001574,10/9/2017,10/31/2017,VIRLAM-00019,LAMINATE (HDF),,VIR,EACH,0.283,0.283,750,750,750, $212 , $212 ,,  ,
13179,Larger Than Life,10/26/2017,Completed,G000069,10/9/2017,A001574,10/9/2017,10/31/2017,VIRLAM-00025,LAMINATE (HDF),,VIR,EACH,0.283,0.283,0,750,750, $212 , $212 ,,  ,
13179,Larger Than Life,10/26/2017,Completed,G000069,10/9/2017,A001574,10/9/2017,10/31/2017,VIRLAM-00026,LAMINATE (HDF),,VIR,EACH,0.283,0.283,750,750,750, $212 , $212 ,,  ,
13179,Larger Than Life,10/26/2017,Completed,G000069,10/9/2017,A001574,10/9/2017,10/31/2017,VIRLAM-00027,LAMINATE (HDF),,VIR,EACH,0.283,0.283,760,760,760, $215 , $215 ,,  ,
13179,Larger Than Life,10/26/2017,Completed,G000069,10/9/2017,A001574,10/9/2017,10/31/2017,VIRLAM-00031,LAMINATE (HDF),Vinyl Riser for  - Sawmill Oak,VIR,EACH,0.283,0.283,1500,1500,1500, $425 , $425 ,,  ,
13179,Larger Than Life,10/26/2017,Completed,G000069,10/9/2017,A001574,10/9/2017,10/31/2017,VIRLAM-00032,LAMINATE (HDF),,VIR,EACH,0.283,0.283,750,750,750, $212 , $212 ,,  ,
13179,Larger Than Life,10/26/2017,Completed,G000069,10/9/2017,A001574,10/9/2017,10/31/2017,VITLAM-00002,LAMINATE (HDF),,VIT,EACH,0.496,0.496,1500,1500,1500, $744 , $744 ,,  ,
13179,Larger Than Life,10/26/2017,Completed,G000069,10/9/2017,A001574,10/9/2017,10/31/2017,VITLAM-00012,LAMINATE (HDF),,VIT,EACH,0.496,0.496,750,750,750, $372 , $372 ,,  ,
13179,Larger Than Life,10/26/2017,Completed,G000069,10/9/2017,A001574,10/9/2017,10/31/2017,VITLAM-00013,LAMINATE (HDF),,VIT,EACH,0.496,0.496,1500,1500,1500, $744 , $744 ,,  ,
13179,Larger Than Life,10/26/2017,Completed,G000069,10/9/2017,A001574,10/9/2017,10/31/2017,VITLAM-00016,LAMINATE (HDF),,VIT,EACH,0.496,0.496,1500,1500,1500, $744 , $744 ,,  ,
13179,Larger Than Life,10/26/2017,Completed,G000069,10/9/2017,A001574,10/9/2017,10/31/2017,VITLAM-00017,LAMINATE (HDF),,VIT,EACH,0.496,0.496,750,750,750, $372 , $372 ,,  ,
13179,Larger Than Life,10/26/2017,Completed,G000069,10/9/2017,A001574,10/9/2017,10/31/2017,VITLAM-00019,LAMINATE (HDF),,VIT,EACH,0.496,0.496,760,760,760, $377 , $377 ,,  ,
13179,Larger Than Life,10/26/2017,Completed,G000069,10/9/2017,A001574,10/9/2017,10/31/2017,VITLAM-00027,LAMINATE (HDF),,VIT,EACH,0.496,0.496,1520,1520,1520, $754 , $754 ,,  ,
13179,Larger Than Life,10/26/2017,Completed,G000069,10/9/2017,A001574,10/9/2017,10/31/2017,VITLAM-00029,LAMINATE (HDF),,VIT,EACH,0.496,0.496,750,750,750, $372 , $372 ,,  ,
13190,"Next Dimension Components, Inc",10/26/2017,Completed,G000019,10/18/2017,STK1070,10/18/2017,10/28/2017,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,1480,1480,1480, $385 , $385 ,,  ,Antique Farmhouse Hickory
13190,"Next Dimension Components, Inc",10/26/2017,Completed,G000019,10/18/2017,STK1070,10/18/2017,10/28/2017,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,743,743,743, $193 , $193 ,,  ,New Haven Harbor
13190,"Next Dimension Components, Inc",10/26/2017,Completed,G000019,10/18/2017,STK1070,10/18/2017,10/28/2017,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,723,723,723, $188 , $188 ,,  ,Rustic Reclaimed Oak
13190,"Next Dimension Components, Inc",10/26/2017,Completed,G000019,10/18/2017,STK1070,10/18/2017,10/28/2017,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,1355,1355,1355, $352 , $352 ,,  ,Sawmill Oak
13190,"Next Dimension Components, Inc",10/26/2017,Completed,G000019,10/18/2017,STK1070,10/18/2017,10/28/2017,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,706,706,706, $184 , $184 ,,  ,Urban Loft Ash
13190,"Next Dimension Components, Inc",10/26/2017,Completed,G000019,10/18/2017,STK1070,10/18/2017,10/28/2017,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,763,763,763, $198 , $198 ,,  ,Pioneer Park Sycamore
13190,"Next Dimension Components, Inc",10/26/2017,Completed,G000019,10/18/2017,STK1070,10/18/2017,10/28/2017,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,705,705,705, $183 , $183 ,,  ,Grizzly Bay Oak
13190,"Next Dimension Components, Inc",10/26/2017,Completed,G000019,10/18/2017,STK1070,10/18/2017,10/28/2017,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,723,723,723, $188 , $188 ,,  ,Buffalo Springs Chestnut
13190,"Next Dimension Components, Inc",10/26/2017,Completed,G000019,10/18/2017,STK1070,10/18/2017,10/28/2017,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,723,723,723, $188 , $188 ,,  ,Cascade Falls
13190,"Next Dimension Components, Inc",10/26/2017,Completed,G000019,10/18/2017,STK1070,10/18/2017,10/28/2017,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,723,723,723, $188 , $188 ,,  ,Boardwalk Oak
13190,"Next Dimension Components, Inc",10/26/2017,Completed,G000019,10/18/2017,STK1070,10/18/2017,10/28/2017,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,743,743,743, $193 , $193 ,,  ,Golden Sunrise Acacia
13190,"Next Dimension Components, Inc",10/26/2017,Completed,G000019,10/18/2017,STK1070,10/18/2017,10/28/2017,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,723,723,723, $188 , $188 ,,  ,Bull Barn Oak
13190,"Next Dimension Components, Inc",10/26/2017,Completed,G000019,10/18/2017,STK1070,10/18/2017,10/28/2017,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,743,743,743, $193 , $193 ,,  ,Lake Toba Acacia
13190,"Next Dimension Components, Inc",10/26/2017,Completed,G000019,10/18/2017,STK1070,10/18/2017,10/28/2017,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,723,723,723, $188 , $188 ,,  ,Natural Acacia
13190,"Next Dimension Components, Inc",10/26/2017,Completed,G000019,10/18/2017,STK1070,10/18/2017,10/28/2017,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,1512,1512,1512, $696 , $696 ,,  ,Antique Farmhouse Hickory
13190,"Next Dimension Components, Inc",10/26/2017,Completed,G000019,10/18/2017,STK1070,10/18/2017,10/28/2017,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,723,723,723, $333 , $333 ,,  ,Butterscotch Oak
13190,"Next Dimension Components, Inc",10/26/2017,Completed,G000019,10/18/2017,STK1070,10/18/2017,10/28/2017,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,781,781,781, $359 , $359 ,,  ,Lake Toba Acacia
13190,"Next Dimension Components, Inc",10/26/2017,Completed,G000019,10/18/2017,STK1070,10/18/2017,10/28/2017,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,1337,1337,1337, $615 , $615 ,,  ,Golden Sunrise Acacia
13190,"Next Dimension Components, Inc",10/26/2017,Completed,G000019,10/18/2017,STK1070,10/18/2017,10/28/2017,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,1360,1360,1360, $626 , $626 ,,  ,Cascade Falls
13190,"Next Dimension Components, Inc",10/26/2017,Completed,G000019,10/18/2017,STK1070,10/18/2017,10/28/2017,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,690,690,690, $317 , $317 ,,  ,Dark Hollow Oak
13190,"Next Dimension Components, Inc",10/26/2017,Completed,G000019,10/18/2017,STK1070,10/18/2017,10/28/2017,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,723,723,723, $333 , $333 ,,  ,New Haven Harbor
13190,"Next Dimension Components, Inc",10/26/2017,Completed,G000019,10/18/2017,STK1070,10/18/2017,10/28/2017,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,1389,1389,1389, $639 , $639 ,,  ,Rustic Reclaimed Oak
13191,"Granwell Products, Inc",10/26/2017,Active,G000020,10/26/2017,GWR243,2/20/2018,,VINYL,LAMINATE (HDF),Vinyl PVC Film in Unit Pounds,VIN,EACH,1.44,1.44,5275,5275,4922," $7,596 "," $7,088 ",,  ,"16 Rolls with 3"" Core 54""x 1500 LF"
6,"A-One Pallet Distributing , Inc",10/26/2017,Completed,G000049,10/27/2017,76483,10/30/2017,10/31/2017,//PALLETS,OTHER,PALLETS,OTH,EACH,5.85,5.85,200,200,200," $1,170 "," $1,170 ", $125.00 ,  ,48402 - 48x40 pallet - #2 GMA 4 way
13204,"RTR Wood Products, Inc",10/30/2017,Completed,G000030,11/1/2017,0000410,10/31/2017,10/31/2017,BOTBIS1160S,BIRCH,,BOT,EACH,31.92,31.92,40,40,49," $1,277 "," $1,564 ",,  ,
13204,"RTR Wood Products, Inc",10/30/2017,Completed,G000030,11/1/2017,0000410,10/31/2017,10/31/2017,BOTBIS1172S,BIRCH,,BOT,EACH,38.31,38.31,40,40,47," $1,532 "," $1,801 ",,  ,
13180,"Young Manufacturing Company, Inc.",10/30/2017,Completed,G000035,11/3/2017,097074,11/3/2017,11/9/2017,BOTROC1142U,RED OAK,,BOT,EACH,13.96,14.37,240,240,240," $3,449 "," $3,449 ",,  ,
13180,"Young Manufacturing Company, Inc.",10/30/2017,Completed,G000035,11/3/2017,097074,11/3/2017,11/9/2017,BOTROC1148U,RED OAK,,BOT,EACH,16.32,16.81,120,120,120," $2,017 "," $2,017 ",,  ,
13180,"Young Manufacturing Company, Inc.",10/30/2017,Completed,G000035,11/3/2017,097074,11/3/2017,11/9/2017,BOXHIS1136U,HICKORY,,BOX,EACH,13.14,13.14,360,360,360," $4,730 "," $4,730 ",,  ,
13180,"Young Manufacturing Company, Inc.",10/30/2017,Completed,G000035,11/3/2017,097074,11/3/2017,11/9/2017,BOXHIS1142U,HICKORY,,BOX,EACH,15.7,15.7,840,840,840," $13,188 "," $13,188 ",,  ,
13180,"Young Manufacturing Company, Inc.",10/30/2017,Completed,G000035,11/3/2017,097074,11/3/2017,11/9/2017,BOXHIS1148U,HICKORY,,BOX,EACH,18.4,18.4,360,360,480," $6,624 "," $8,832 ",,  ,
13180,"Young Manufacturing Company, Inc.",10/30/2017,Completed,G000035,11/3/2017,097074,11/3/2017,11/9/2017,BOXHIS1160U,HICKORY,,BOX,EACH,24.6,24.6,60,60,60," $1,476 "," $1,476 ",,  ,
13180,"Young Manufacturing Company, Inc.",10/30/2017,Completed,G000035,11/3/2017,097074,11/3/2017,11/9/2017,BOXROS1160U,RED OAK (SELECT AND BETTER),,BOX,EACH,22.55,22.55,120,120,120," $2,706 "," $2,706 ",,  ,
13180,"Young Manufacturing Company, Inc.",10/30/2017,Completed,G000035,11/3/2017,097074,11/3/2017,11/9/2017,ERTHIS1142U,HICKORY,,ERT,EACH,19.03,19.03,60,60,60," $1,142 "," $1,142 ",,  ,
13180,"Young Manufacturing Company, Inc.",10/30/2017,Completed,G000035,11/3/2017,097074,11/3/2017,11/9/2017,ERTHIS1148U,HICKORY,,ERT,EACH,21.67,21.67,120,120,120," $2,600 "," $2,600 ",,  ,
13180,"Young Manufacturing Company, Inc.",10/30/2017,Completed,G000035,11/3/2017,097074,11/3/2017,11/9/2017,ERTMAS1142U,MAPLE,,ERT,EACH,25.1,25.1,100,100,100," $2,510 "," $2,510 ",,  ,
13180,"Young Manufacturing Company, Inc.",10/30/2017,Completed,G000035,11/3/2017,097074,11/3/2017,11/9/2017,ERTMAS1148U,MAPLE,,ERT,EACH,28.64,28.64,100,100,100," $2,864 "," $2,864 ",,  ,
13180,"Young Manufacturing Company, Inc.",10/30/2017,Completed,G000035,11/3/2017,097074,11/3/2017,11/9/2017,ERTROS1148U,RED OAK (SELECT AND BETTER),,ERT,EACH,19.32,19.81,300,300,300," $5,943 "," $5,943 ",,  ,
13180,"Young Manufacturing Company, Inc.",10/30/2017,Completed,G000035,11/3/2017,097074,11/3/2017,11/9/2017,ERTROS1160U,RED OAK (SELECT AND BETTER),,ERT,EACH,24.36,24.99,60,60,60," $1,499 "," $1,499 ",,  ,
13180,"Young Manufacturing Company, Inc.",10/30/2017,Completed,G000035,11/3/2017,097074,11/3/2017,11/9/2017,NOXHIS5248U,HICKORY,,NOX,EACH,12.21,12.21,112,112,112," $1,368 "," $1,368 ",,  ,
13180,"Young Manufacturing Company, Inc.",10/30/2017,Completed,G000035,11/3/2017,097074,11/3/2017,11/9/2017,NOXHIS5296U,HICKORY,,NOX,EACH,26.81,26.81,56,56,56," $1,501 "," $1,501 ",,  ,
13198,"RTR Wood Products, Inc",10/30/2017,Completed,G000039,11/3/2017,0000409,11/3/2017,5/1/2018,RISPOW7536S,POPLAR PRIMED WHITE,,RIS,EACH,4.4,4.4,3500,3500,3500," $15,400 "," $15,400 ",,  ,
13198,"RTR Wood Products, Inc",10/30/2017,Completed,G000039,11/3/2017,0000409,11/3/2017,5/1/2018,RISPOW7542S,POPLAR PRIMED WHITE,,RIS,EACH,5.14,5.14,500,500,510," $2,570 "," $2,621 ",,  ,
13198,"RTR Wood Products, Inc",10/30/2017,Completed,G000039,11/3/2017,0000409,11/3/2017,5/1/2018,RISPOW7548S,POPLAR PRIMED WHITE,,RIS,EACH,5.86,5.86,5500,5500,5494," $32,230 "," $32,195 ",,  ,
13198,"RTR Wood Products, Inc",10/30/2017,Completed,G000039,11/3/2017,0000409,11/3/2017,5/1/2018,RISPOW7554S,POPLAR PRIMED WHITE,,RIS,EACH,6.59,6.59,100,100,90, $659 , $593 ,,  ,
13198,"RTR Wood Products, Inc",10/30/2017,Completed,G000039,11/3/2017,0000409,11/3/2017,5/1/2018,RISPOW7560S,POPLAR PRIMED WHITE,,RIS,EACH,7.33,7.33,500,500,420," $3,665 "," $3,079 ",,  ,
